Unnamed: 0,Title,Company,Location,Link,Salary,Review,Description
42.0,Data Engineer,Preacta Recruitment,Sydney,https://www.seek.com.au/job/51041387?type=standard#searchRequestToken=42aff89c-c0f9-4060-a10e-b2db3936abc8,"$110,000 to $140,000 + super",None,"Data Engineer
Join one a leading Product company in Sydney
Build up your technical skills across streaming data and cloud
Work with an awesome crew of cloud and data experts
DATA ENGINEER

The company and context

My client, a Data Product company, is currently growing their Data Engineering practice to keep on building some cool Analytics products.

Over the years, they have been working with leading Financial Services companies as well as some major retail Australian businesses. They have been able to partner in such a way that their analytics products are now fully integrated with their clients’ operations.

On top of that, they have been able to attract some overseas clients which got interested in their cutting-edge solutions. They are now operating at a global scale, with 500+ Engineers in Sydney.

In this role you will be part of the Product team, building the data platforms that enable their analytics solutions.
Are you keen to know more about it? Send your CV and I will reach out to you!

Job Responsibilities – Data Engineer
Build the data platforms using Spark Scala, Python
Build Scala, Python applications
Pipeline automation through CICD and Devops functions
  
Requirements – Data Engineer
Relevant experience with Scala or Python for ETL purposes
Strong Software Engineering background: API work, Application development
Passionate about building data solutions – eagerness to learn
  
Why should you apply?
They are an Australian success story, recognised as a leading analytics solution providers
Be part of one of the best data engineering teams – surrounding yourself with smart people, you will be able to grow on both a business and personal level
Enjoy working on world-class data products developed from Sydney!


Preacta is an Equal Employment Opportunity Employer and Staffing Agency, and we encourage people of all races, sex, age, and disabilities to apply for positions both with ourselves and our clients."
49.0,Data Analytics Consultant,Hays Information Technology,Sydney,https://www.seek.com.au/job/51070108?type=standard#searchRequestToken=6752eb5f-c7d9-4590-b30d-49ca3c293baa,"$115,000 - $140,000 including super",None,"DATA ANALYTICS CONSULTANT
Flexible working
Exciting projects
Varied projects
Leading consultancy are current recruiting for Data Analytics Consultants to join their team permanently.

Your new company

Leading consultancy

Your new role

Our client are looking for a Tech Business Analyst - Data Risk and Controls within their Technology Consulting - Data and Analytics team in their Sydney office.

Your key responsibilities:
Work closely with senior stakeholders (both internal and external) to understand their business requirements to identify their challenges with data that can be addressed using various Analysis techniques
Conduct deep dives with Business SMEs to evaluate risks, controls and issues; identify inherent risks, threats, pain points, control gaps and weaknesses.
Develop and maintain strong effective working relationships with key management personnel and internal client base including data engineers, BA's and directly with the services/businesses
Uplift of the risk & controls environment through identification and remediation of control gaps, addressing banks' finding ahead of Board deadline
Be able to clearly explain data controls strengths and weaknesses to both technical and senior business stakeholders
Facilitate design workshops with executive stakeholders to calibrate and agree outcomes, material risk ratings and new issues and observations to be raised at Board level.
Keep a track of trends, patterns and correlation in case of complex data sets.
Be a part of a culture that focuses on delivering excellence for our clients and work with an awesome team of people to work with and access to cutting edge technologies.

What you'll need to succeed

You will need passion for a career in data analytics, where you will provide a consultative service on a variety of data driven decision making projects within a fast-passed consulting environment.
Extensive experienced in the banking industry delivering data governance, data risk and control, data lineage, data quality, regulation frameworks and processes.
Proven track record partnering with key stakeholders across risk management, compliance, technical IT teams and the business, driving outcomes and improving cohesion.
Exposure to data / data environments / databases / large data sets / lineage
Analytical mind set / someone that challenges assumptions
Knowledge and experience in end-to-end project delivery, either traditional SDLC or agile delivery methodologies (or hybrid approaches)
Exceptional communication, documentation and presentation skills
Ability to lead a team and collaborate with other business units.
A good team player who shows flexibility and a pro-activeness to deliver on relevant outcomes.
Strong problem solver, someone unhappy with the status quo.
Prior Consulting/Banking experience is highly desirable.

What you'll get in return

A great salary and benefits package and the opportunity to work with a world leader in the analytics space.

What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.

SA Licence number : LHS 297508

Reference Number: 2449238

To apply please click
the 'Apply' button below."
60.0,Data Engineer,Preacta Recruitment,Sydney,https://www.seek.com.au/job/51024881?type=standard#searchRequestToken=6752eb5f-c7d9-4590-b30d-49ca3c293baa,"$120,000 to $140,000 + super",None,"Data Engineer
Join one a fast-growing Product company
Develop your real-time data and cloud skills
Work with a global Engineering team between the US and Australia
DATA ENGINEER
  
The company and context

My client, an Analytics Product startup business, is currently growing their Data Engineering practice to keep on building some cool products.

At this stage, they have developed 2 successful data products that theyare selling across the US and Australia. In the last 3 months they have signed more deals than over the past 2 years. For that reason, they need to strengthen their products and add more features to it.

Their data team is spread across Sydney and the US. In this role you will be in charge of the data platform, meaning management of its performance as well as making sure that the data quality is there on a daily basis.

Are you keen to know more about it? Send your CV and I will reach out to you!

Job Responsibilities – Data Engineer
Build the data platforms using Python, Spark
Deploying on AWS using services like Glue and Lambda
Look after the web scraping pipelines that support their products – connect to websites’ API’s
Requirements – Data Engineer
Strong background in DW, ideally for big data (Hive, Spark, Hadoop, etc.)
Cloud deployment experience
Python and ideally web scraping experience
Why should you apply?
They are an Australian Unicorn expanding their market shares to the huge US market
They deal with long-term governmental clients
They are flexible and agile – as long as you get the job done, you will get some flexibility
Take part in a greenfield project where you will get the opportunity to make your mark
Grow your technical leadership skills  


Preacta is an Equal Employment Opportunity Employer and Staffing Agency, and we encourage people of all races, sex, age, and disabilities to apply for positions both with ourselves and our clients."
63.0,Data Engineer,Geoscience Australia,ACT,https://www.seek.com.au/job/51047073?type=standout#searchRequestToken=6752eb5f-c7d9-4590-b30d-49ca3c293baa,"$84,503 - $97,816",3.8 overall rating (16 employee reviews),"The Data Policy and Informatics section within the Digital Science and Information branch creates, implements, and promotes policies, platforms and tools that improve and support the quality, discoverability, accessibility, and general usability of Geoscience Australia’s science data products. The section consults with internal and external research, government and industry partners to establish collaborative data frameworks, architectures and models within Geoscience Australia (GA) and across broader national and international communities of practice. The section innovates, builds and maintains tools, systems, processes and governance that enable digital data management, cataloguing and open data delivery.

The Data Engineer works within the Informatics team to design, implement and promote data pipelines which make data more Findable, Accessible, Interoperable and Reusable (FAIR), and to facilitate machine to machine interactions with GA data. The Data Engineer works closely with other developers, data scientists and engineers within the Digital Science & Innovation (DiSI) division, as well as diverse stakeholders both within and external to GA."
64.0,Data Engineer,Preacta Recruitment,Sydney,https://www.seek.com.au/job/50996156?type=standard#searchRequestToken=6752eb5f-c7d9-4590-b30d-49ca3c293baa,"$110,000 to $130,000 + super",None,"Data Engineer
Join one a leading Product company in Sydney
Build up your technical skills across streaming data and cloud
Work with an awesome crew of cloud and data experts
DATA ENGINEER

The company and context

My client, a Data Product company, is currently growing their Data Engineering practice to keep on building some cool Analytics products.

Over the years, they have been working with leading Financial Services companies as well as some major retail Australian businesses. They have been able to partner in such a way that their analytics products are now fully integrated with their clients’ operations.

On top of that, they have been able to attract some overseas clients which got interested in their cutting-edge solutions. They are now operating at a global scale, with 500+ Engineers in Sydney.

In this role you will be part of the Product team, building the data platforms that enable their analytics solutions.
Are you keen to know more about it? Send your CV and I will reach out to you!

Job Responsibilities – Data Engineer
Build the data platforms using Spark Scala
Build Scala applications
Pipeline automation through CICD and Devops functions
  
Requirements – Data Engineer
Relevant experience with Scala or Python for ETL purposes
Strong Software Engineering background: API work, Application development
Passionate about building data solutions – eagerness to learn
  
Why should you apply?
They are an Australian success story, recognised as a leading analytics solution providers
Be part of one of the best data engineering teams – surrounding yourself with smart people, you will be able to grow on both a business and personal level
Enjoy working on world-class data products developed from Sydney!


Preacta is an Equal Employment Opportunity Employer and Staffing Agency, and we encourage people of all races, sex, age, and disabilities to apply for positions both with ourselves and our clients."
65.0,Data Scientist (Python),Recruitment Hive,ACT,https://www.seek.com.au/job/50964180?type=standout#searchRequestToken=6752eb5f-c7d9-4590-b30d-49ca3c293baa,$NEG - All agent client fees disclosed,None,"6 + 6 Month Contract
$115 - $135ph (uncapped)
Obtain your Baseline Security Clearance
Canberra City Address
Our client, a very large, Federal Government Organisation, who strive to ensure Australians can experience the wellbeing and economic benefits that quality education, skills and employment provide, are Seeking experience of a Data Scientist (Python) for a 6 + 6 month contract commencing January 2021.
The primary duties of the Data Scientist (Python) will include but not be limited to:
Curate extracted data required to inform high quality and timely written advice, briefings, and other material for a range of audiences;
Create unsupervised and supervised machine learning models to understand the effectiveness of new policy measures, using programming languages such as Python, PySpark, R or SparkR;
Use data visualisation tools to present complex data in simple ways;
Use strong written and verbal communication skills to deliver clear and concise messages that are fit for purpose and the audience (reports on findings from analytics); and
Apply data science to meet the needs of our business users, including understanding business requirements, articulating problem statements and developing criteria for suitable implementation of data science solutions.
To be deemed suitable for this Data Scientist (Python) contract opportunity you must have:
An Australian Citizenship (in order to obtain a Baseline Security Clearance);
Demonstrated experience using programming languages such as Python, PySpark, R or SparkR create unsupervised and supervised machine learning models;
Demonstrated experience in using data science, working with Australian Labour Market data combined with data on Apprenticeships and Traineeships; and
Experience using data visualisation tools such as Power BI or a closely related tool (desired).
To apply for this Data Scientist (Python) contract opportunity please forward your resume to Ben Cousins at Recruitment Hive by clicking the Apply for this Job button, or email your resume to Info AT RecruitmentHive.com.au citing Job ID: 4158.  Alternatively you may call Ben on (02) 6299 1006.
Applications close 19/11/2020 however Recruitment Hive welcome late applicants for future opportunities."
72.0,Associate Professor in Data Science and Government Statistics Chair,Queensland University of Technology,Brisbane,https://www.seek.com.au/job/51040915?type=standard#searchRequestToken=64a5ed27-6947-4e30-89ca-73a2a811a8cd,"Total remuneration: $167,961 to $185,054 pa (LEVD)",4.0 overall rating (187 employee reviews),"Associate Professor in Data Science and Government Statistics Chair
The Centre for Data Science and School of Mathematical Sciences at QUT is looking to recruit a fixed term Associate Professor in Data Science with a strategic research focus as Australian Bureau of Statistics (ABS) Chair. They will also contribute to teaching activities of the school in the areas of statistics and data science, and provide supervision to higher degree research students. The position provides an exciting opportunity to develop important bridges between government, academic research and undergraduate education.

For more information, please click 'Apply'
What's it like to work at QUT?

Find out how rewarding a career at QUT can be.

QUT is a leading Australian university based in Brisbane. It has a well deserved reputation as a 'university for the real world' because of its close links with industry and commitment to relevant teaching and problem-solving research.

QUT attracts people who enjoy the challenges of the real world. It's a place where you can make a difference every day."
73.0,Data Engineer,S2M,Sydney,https://www.seek.com.au/job/51050402?type=standard#searchRequestToken=64a5ed27-6947-4e30-89ca-73a2a811a8cd,$120-140K,None,"Data Engineer
Opportunity to grow the team
Period of growth
Intuitive app
S2M are working with a FinTech who have created a unique financial product to help thousands of people better manage their finance, and is currently scaling the company to the next level!

They are looking for a Data Engineer to join, and looking for someone who wants to be hands on, with opportunity to grow the team in future.

Role:

Looking for people with strong AWS experience. You will need passion for data and a cloud, through which you will help a rapidly scaling Australian FinTech establish their data infrastructure from the ground up.
5+ years’ experience as a data engineer within the data and analytics domain
A python 3.X aficionado who is very comfortable creating and orchestrating AWS data pipelines with nothing but code
Strong project delivery toolset experience in open source data integration tools
Experience with processing large volumes of complex data including visualisation and insights generation
Ability to define and develop data integration patterns and pipelines
Ability to assess complexity of data (volume, structure, relationship etc.)
Hands on experience working with different databases (RDBMS, NoSQL, Blob storage etc)
Hands on technical expertise setting up DevOps automation
Hands on experience working technologies/platform e.g. AWS, Dockers, Containers
Experience building data profiling and data cleansing frameworks
Technical reconciliation and reporting
Knowledge and experience in end-to-end project delivery, either traditional SDLC or agile delivery methodologies (or hybrid approaches)
Exceptional communication, documentation and presentation skills
If this sounds like you, get in touch today - kate.gabb@s2m.com.au
kate.gabb@s2m.com.au
kate.gabb@s2m.com.au"
79.0,Data Engineer,The Onset,Sydney,https://www.seek.com.au/job/51000824?type=standout#searchRequestToken=64a5ed27-6947-4e30-89ca-73a2a811a8cd,$500-$650 p\d inclusive of Super,None,"Are you here because you’ve been dreaming of working with big data sets on Cloud?
Do you want to be across the latest trends offered in Machine Learning?
Is it important you're working with the best practices in Data Engineering?
You are in the right place.
What you'll be doing:
Collaborating with Australia's leading Data Scientists, ML Engineers and Data Engineer's that keep shaping the future of retail across Australia building innovative data solutions.
You’ll bring data expertise to the team of Machine Learning Engineers and will be working hand in hand with best practices in Cloud and DevOps.
A bit about you: 
You have strong understanding in data structures & algorithms and advocate for the best Software Engineering practices.
You are already working with data and have used Python to build applications that have scaled. You enjoy building data pipelines, pulling unstructured data from a variety of sources.
You’re a specialist in Data Engineering but you’re not limiting yourself and have experience and continuous interest in the best practices within Machine Learning and DevOps.
Technologies you need to know well:
Python, SQL, Spark
AWS or GCP or Azure
Total automation mentality (CI/CD)
Knowledge of Machine Learning fundamentals.
What’s next?
Simply let me know you’re interested, and I will send you a detailed brief on the role and we will work on your application together.
Call me on 0434 073 342 or email at tasha@theonset.com.au
Whether you are right for this role or not, every application will get a response."
98.0,Full Stack Machine Learning Engineer,Dendra Systems,Sydney,https://www.seek.com.au/job/51001082?type=standard#searchRequestToken=d541991a-3a79-4eb9-b4fb-58b28c1a039e,"$100,000 - $149,999",None,"Full Stack Machine Learning Engineer
Responsibilities
Design, develop, maintain, and monitor infrastructure to facilitate the training, evaluation and deployment of machine learning models
Design and execute machine learning experiments (hyperparameter searches, architecture evaluations)
Examine, validate and sanitise input datasets
Translate business requirements into appropriate optimization functions
Design and develop custom machine learning architectures and data processing techniques
Implement procedures and best practices for data engineering and management
On-going maintenance of improvement of machine learning modelsRequired Skills
Excellent foundational machine learning background
Prior machine learning experience in a senior or leading role, roadmapping complex projects
Highly proficient in Python 3.x and git
Extensive experience using data processing and ML libraries such as Pandas, Scikit-Learn,  Tensorflow, Pytorch, etc.
Extensive experience implementing custom supervised and unsupervised models
Experienced with image processing
Experienced with distributed computing engines such as Apache Spark, Ray Distributed
Experience creating effective data visualizations and dashboards.
Detail oriented and self-guided learner
Desired Skills and Experiences
Experienced with AWS services (S3, EC2, etc)
Familiar with the use of Docker or similar containerisation technology
Experience with UAV mapping and photogrammetry
Experience with GIS concepts (SRS, projections, GSDs)
Experience working with highly imbalanced datasets
Please forward your resume to jobs@dendra.io with the job description in the subject line."
